StartTime,EndTime,vehicleCount,vehicleCount_pre,APE
2018/12/24 0:00,2018/12/24 0:05,35,25,28.571
2018/12/24 0:05,2018/12/24 0:10,36,34,5.556
2018/12/24 0:10,2018/12/24 0:15,42,34,19.048
2018/12/24 0:15,2018/12/24 0:20,38,45,18.421
2018/12/24 0:20,2018/12/24 0:25,43,39,9.302
2018/12/24 0:25,2018/12/24 0:30,36,39,8.333
2018/12/24 0:30,2018/12/24 0:35,30,42,40
2018/12/24 0:35,2018/12/24 0:40,35,42,20
2018/12/24 0:40,2018/12/24 0:45,37,35,5.405
2018/12/24 0:45,2018/12/24 0:50,26,50,92.308
2018/12/24 0:50,2018/12/24 0:55,32,35,9.375
2018/12/24 0:55,2018/12/24 1:00,23,41,78.261
2018/12/24 1:00,2018/12/24 1:05,31,23,25.806
2018/12/24 1:05,2018/12/24 1:10,37,31,16.216
2018/12/24 1:10,2018/12/24 1:15,22,38,72.727
2018/12/24 1:15,2018/12/24 1:20,25,30,20
2018/12/24 1:20,2018/12/24 1:25,32,30,6.25
2018/12/24 1:25,2018/12/24 1:30,23,32,39.13
2018/12/24 1:30,2018/12/24 1:35,22,36,63.636
2018/12/24 1:35,2018/12/24 1:40,30,31,3.333
2018/12/24 1:40,2018/12/24 1:45,32,23,28.125
2018/12/24 1:45,2018/12/24 1:50,23,24,4.348
2018/12/24 1:50,2018/12/24 1:55,20,22,10
2018/12/24 1:55,2018/12/24 2:00,28,21,25
2018/12/24 2:00,2018/12/24 2:05,20,31,55
2018/12/24 2:05,2018/12/24 2:10,26,27,3.846
2018/12/24 2:10,2018/12/24 2:15,17,32,88.235
2018/12/24 2:15,2018/12/24 2:20,24,19,20.833
2018/12/24 2:20,2018/12/24 2:25,19,19,0
2018/12/24 2:25,2018/12/24 2:30,19,20,5.263
2018/12/24 2:30,2018/12/24 2:35,21,19,9.524
2018/12/24 2:35,2018/12/24 2:40,21,28,33.333
2018/12/24 2:40,2018/12/24 2:45,21,21,0
2018/12/24 2:45,2018/12/24 2:50,24,20,16.667
2018/12/24 2:50,2018/12/24 2:55,22,31,40.909
2018/12/24 2:55,2018/12/24 3:00,26,20,23.077
2018/12/24 3:00,2018/12/24 3:05,35,19,45.714
2018/12/24 3:05,2018/12/24 3:10,26,34,30.769
2018/12/24 3:10,2018/12/24 3:15,21,34,61.905
2018/12/24 3:15,2018/12/24 3:20,39,25,35.897
2018/12/24 3:20,2018/12/24 3:25,16,38,137.5
2018/12/24 3:25,2018/12/24 3:30,27,16,40.741
2018/12/24 3:30,2018/12/24 3:35,26,34,30.769
2018/12/24 3:35,2018/12/24 3:40,31,16,48.387
2018/12/24 3:40,2018/12/24 3:45,34,23,32.353
2018/12/24 3:45,2018/12/24 3:50,27,34,25.926
2018/12/24 3:50,2018/12/24 3:55,36,20,44.444
2018/12/24 3:55,2018/12/24 4:00,34,35,2.941
2018/12/24 4:00,2018/12/24 4:05,23,34,47.826
2018/12/24 4:05,2018/12/24 4:10,42,33,21.429
2018/12/24 4:10,2018/12/24 4:15,21,25,19.048
2018/12/24 4:15,2018/12/24 4:20,41,23,43.902
2018/12/24 4:20,2018/12/24 4:25,37,35,5.405
2018/12/24 4:25,2018/12/24 4:30,25,34,36
2018/12/24 4:30,2018/12/24 4:35,37,36,2.703
2018/12/24 4:35,2018/12/24 4:40,32,25,21.875
2018/12/24 4:40,2018/12/24 4:45,28,23,17.857
2018/12/24 4:45,2018/12/24 4:50,30,31,3.333
2018/12/24 4:50,2018/12/24 4:55,31,37,19.355
2018/12/24 4:55,2018/12/24 5:00,32,36,12.5
2018/12/24 5:00,2018/12/24 5:05,27,30,11.111
2018/12/24 5:05,2018/12/24 5:10,34,27,20.588
2018/12/24 5:10,2018/12/24 5:15,43,36,16.279
2018/12/24 5:15,2018/12/24 5:20,32,42,31.25
2018/12/24 5:20,2018/12/24 5:25,41,23,43.902
2018/12/24 5:25,2018/12/24 5:30,45,40,11.111
2018/12/24 5:30,2018/12/24 5:35,49,33,32.653
2018/12/24 5:35,2018/12/24 5:40,41,28,31.707
2018/12/24 5:40,2018/12/24 5:45,44,45,2.273
2018/12/24 5:45,2018/12/24 5:50,56,48,14.286
2018/12/24 5:50,2018/12/24 5:55,63,33,47.619
2018/12/24 5:55,2018/12/24 6:00,62,49,20.968
2018/12/24 6:00,2018/12/24 6:05,63,62,1.587
2018/12/24 6:05,2018/12/24 6:10,80,44,45
2018/12/24 6:10,2018/12/24 6:15,71,63,11.268
2018/12/24 6:15,2018/12/24 6:20,58,79,36.207
2018/12/24 6:20,2018/12/24 6:25,78,57,26.923
2018/12/24 6:25,2018/12/24 6:30,57,62,8.772
2018/12/24 6:30,2018/12/24 6:35,67,56,16.418
2018/12/24 6:35,2018/12/24 6:40,89,57,35.955
2018/12/24 6:40,2018/12/24 6:45,90,79,12.222
2018/12/24 6:45,2018/12/24 6:50,78,89,14.103
2018/12/24 6:50,2018/12/24 6:55,94,89,5.319
2018/12/24 6:55,2018/12/24 7:00,104,77,25.962
2018/12/24 7:00,2018/12/24 7:05,129,104,19.38
2018/12/24 7:05,2018/12/24 7:10,131,128,2.29
2018/12/24 7:10,2018/12/24 7:15,131,128,2.29
2018/12/24 7:15,2018/12/24 7:20,141,104,26.241
2018/12/24 7:20,2018/12/24 7:25,170,130,23.529
2018/12/24 7:25,2018/12/24 7:30,175,103,41.143
2018/12/24 7:30,2018/12/24 7:35,164,174,6.098
2018/12/24 7:35,2018/12/24 7:40,173,169,2.312
2018/12/24 7:40,2018/12/24 7:45,199,163,18.09
2018/12/24 7:45,2018/12/24 7:50,184,169,8.152
2018/12/24 7:50,2018/12/24 7:55,195,183,6.154
2018/12/24 7:55,2018/12/24 8:00,188,169,10.106
2018/12/24 8:00,2018/12/24 8:05,248,198,20.161
2018/12/24 8:05,2018/12/24 8:10,210,247,17.619
2018/12/24 8:10,2018/12/24 8:15,191,248,29.843
2018/12/24 8:15,2018/12/24 8:20,202,198,1.98
2018/12/24 8:20,2018/12/24 8:25,232,201,13.362
2018/12/24 8:25,2018/12/24 8:30,213,232,8.92
2018/12/24 8:30,2018/12/24 8:35,216,213,1.389
2018/12/24 8:35,2018/12/24 8:40,207,201,2.899
2018/12/24 8:40,2018/12/24 8:45,184,215,16.848
2018/12/24 8:45,2018/12/24 8:50,192,183,4.688
2018/12/24 8:50,2018/12/24 8:55,216,215,0.463
2018/12/24 8:55,2018/12/24 9:00,199,215,8.04
2018/12/24 9:00,2018/12/24 9:05,199,209,5.025
2018/12/24 9:05,2018/12/24 9:10,212,216,1.887
2018/12/24 9:10,2018/12/24 9:15,169,206,21.893
2018/12/24 9:15,2018/12/24 9:20,192,168,12.5
2018/12/24 9:20,2018/12/24 9:25,204,198,2.941
2018/12/24 9:25,2018/12/24 9:30,197,203,3.046
2018/12/24 9:30,2018/12/24 9:35,207,197,4.831
2018/12/24 9:35,2018/12/24 9:40,168,198,17.857
2018/12/24 9:40,2018/12/24 9:45,182,199,9.341
2018/12/24 9:45,2018/12/24 9:50,203,192,5.419
2018/12/24 9:50,2018/12/24 9:55,184,198,7.609
2018/12/24 9:55,2018/12/24 10:00,187,182,2.674
2018/12/24 10:00,2018/12/24 10:05,204,187,8.333
2018/12/24 10:05,2018/12/24 10:10,201,202,0.498
2018/12/24 10:10,2018/12/24 10:15,208,201,3.365
2018/12/24 10:15,2018/12/24 10:20,208,199,4.327
2018/12/24 10:20,2018/12/24 10:25,175,203,16
2018/12/24 10:25,2018/12/24 10:30,182,208,14.286
2018/12/24 10:30,2018/12/24 10:35,151,200,32.45
2018/12/24 10:35,2018/12/24 10:40,167,151,9.581
2018/12/24 10:40,2018/12/24 10:45,185,150,18.919
2018/12/24 10:45,2018/12/24 10:50,204,207,1.471
2018/12/24 10:50,2018/12/24 10:55,186,203,9.14
2018/12/24 10:55,2018/12/24 11:00,190,151,20.526
2018/12/24 11:00,2018/12/24 11:05,190,186,2.105
2018/12/24 11:05,2018/12/24 11:10,188,203,7.979
2018/12/24 11:10,2018/12/24 11:15,176,186,5.682
2018/12/24 11:15,2018/12/24 11:20,218,175,19.725
2018/12/24 11:20,2018/12/24 11:25,178,189,6.18
2018/12/24 11:25,2018/12/24 11:30,170,187,10
2018/12/24 11:30,2018/12/24 11:35,170,176,3.529
2018/12/24 11:35,2018/12/24 11:40,166,189,13.855
2018/12/24 11:40,2018/12/24 11:45,163,217,33.129
2018/12/24 11:45,2018/12/24 11:50,168,163,2.976
2018/12/24 11:50,2018/12/24 11:55,156,163,4.487
2018/12/24 11:55,2018/12/24 12:00,158,156,1.266
2018/12/24 12:00,2018/12/24 12:05,160,217,35.625
2018/12/24 12:05,2018/12/24 12:10,157,167,6.369
2018/12/24 12:10,2018/12/24 12:15,154,156,1.299
2018/12/24 12:15,2018/12/24 12:20,151,154,1.987
2018/12/24 12:20,2018/12/24 12:25,151,151,0
2018/12/24 12:25,2018/12/24 12:30,145,151,4.138
2018/12/24 12:30,2018/12/24 12:35,154,150,2.597
2018/12/24 12:35,2018/12/24 12:40,156,159,1.923
2018/12/24 12:40,2018/12/24 12:45,161,150,6.832
2018/12/24 12:45,2018/12/24 12:50,150,160,6.667
2018/12/24 12:50,2018/12/24 12:55,158,149,5.696
2018/12/24 12:55,2018/12/24 13:00,161,157,2.484
2018/12/24 13:00,2018/12/24 13:05,165,149,9.697
2018/12/24 13:05,2018/12/24 13:10,152,164,7.895
2018/12/24 13:10,2018/12/24 13:15,166,164,1.205
2018/12/24 13:15,2018/12/24 13:20,158,165,4.43
2018/12/24 13:20,2018/12/24 13:25,166,165,0.602
2018/12/24 13:25,2018/12/24 13:30,157,152,3.185
2018/12/24 13:30,2018/12/24 13:35,159,157,1.258
2018/12/24 13:35,2018/12/24 13:40,160,165,3.125
2018/12/24 13:40,2018/12/24 13:45,164,157,4.268
2018/12/24 13:45,2018/12/24 13:50,168,159,5.357
2018/12/24 13:50,2018/12/24 13:55,175,163,6.857
2018/12/24 13:55,2018/12/24 14:00,169,175,3.55
2018/12/24 14:00,2018/12/24 14:05,172,160,6.977
2018/12/24 14:05,2018/12/24 14:10,170,171,0.588
2018/12/24 14:10,2018/12/24 14:15,171,166,2.924
2018/12/24 14:15,2018/12/24 14:20,166,170,2.41
2018/12/24 14:20,2018/12/24 14:25,169,172,1.775
2018/12/24 14:25,2018/12/24 14:30,168,169,0.595
2018/12/24 14:30,2018/12/24 14:35,170,165,2.941
2018/12/24 14:35,2018/12/24 14:40,179,166,7.263
2018/12/24 14:40,2018/12/24 14:45,176,169,3.977
2018/12/24 14:45,2018/12/24 14:50,180,169,6.111
2018/12/24 14:50,2018/12/24 14:55,177,169,4.52
2018/12/24 14:55,2018/12/24 15:00,173,170,1.734
2018/12/24 15:00,2018/12/24 15:05,172,172,0
2018/12/24 15:05,2018/12/24 15:10,181,180,0.552
2018/12/24 15:10,2018/12/24 15:15,176,180,2.273
2018/12/24 15:15,2018/12/24 15:20,177,180,1.695
2018/12/24 15:20,2018/12/24 15:25,180,177,1.667
2018/12/24 15:25,2018/12/24 15:30,184,176,4.348
2018/12/24 15:30,2018/12/24 15:35,180,183,1.667
2018/12/24 15:35,2018/12/24 15:40,168,183,8.929
2018/12/24 15:40,2018/12/24 15:45,187,180,3.743
2018/12/24 15:45,2018/12/24 15:50,182,186,2.198
2018/12/24 15:50,2018/12/24 15:55,180,180,0
2018/12/24 15:55,2018/12/24 16:00,184,181,1.63
2018/12/24 16:00,2018/12/24 16:05,175,182,4
2018/12/24 16:05,2018/12/24 16:10,185,171,7.568
2018/12/24 16:10,2018/12/24 16:15,185,184,0.541
2018/12/24 16:15,2018/12/24 16:20,188,183,2.66
2018/12/24 16:20,2018/12/24 16:25,183,183,0
2018/12/24 16:25,2018/12/24 16:30,184,183,0.543
2018/12/24 16:30,2018/12/24 16:35,197,179,9.137
2018/12/24 16:35,2018/12/24 16:40,197,184,6.599
2018/12/24 16:40,2018/12/24 16:45,198,182,8.081
2018/12/24 16:45,2018/12/24 16:50,190,197,3.684
2018/12/24 16:50,2018/12/24 16:55,197,184,6.599
2018/12/24 16:55,2018/12/24 17:00,197,196,0.508
2018/12/24 17:00,2018/12/24 17:05,205,183,10.732
2018/12/24 17:05,2018/12/24 17:10,205,204,0.488
2018/12/24 17:10,2018/12/24 17:15,215,205,4.651
2018/12/24 17:15,2018/12/24 17:20,206,214,3.883
2018/12/24 17:20,2018/12/24 17:25,213,196,7.981
2018/12/24 17:25,2018/12/24 17:30,210,214,1.905
2018/12/24 17:30,2018/12/24 17:35,216,210,2.778
2018/12/24 17:35,2018/12/24 17:40,210,212,0.952
2018/12/24 17:40,2018/12/24 17:45,218,212,2.752
2018/12/24 17:45,2018/12/24 17:50,221,212,4.072
2018/12/24 17:50,2018/12/24 17:55,215,204,5.116
2018/12/24 17:55,2018/12/24 18:00,217,214,1.382
2018/12/24 18:00,2018/12/24 18:05,214,214,0
2018/12/24 18:05,2018/12/24 18:10,202,220,8.911
2018/12/24 18:10,2018/12/24 18:15,211,213,0.948
2018/12/24 18:15,2018/12/24 18:20,208,220,5.769
2018/12/24 18:20,2018/12/24 18:25,201,220,9.453
2018/12/24 18:25,2018/12/24 18:30,211,202,4.265
2018/12/24 18:30,2018/12/24 18:35,194,210,8.247
2018/12/24 18:35,2018/12/24 18:40,192,194,1.042
2018/12/24 18:40,2018/12/24 18:45,180,216,20
2018/12/24 18:45,2018/12/24 18:50,179,191,6.704
2018/12/24 18:50,2018/12/24 18:55,174,179,2.874
2018/12/24 18:55,2018/12/24 19:00,164,179,9.146
2018/12/24 19:00,2018/12/24 19:05,170,163,4.118
2018/12/24 19:05,2018/12/24 19:10,152,173,13.816
2018/12/24 19:10,2018/12/24 19:15,145,164,13.103
2018/12/24 19:15,2018/12/24 19:20,141,144,2.128
2018/12/24 19:20,2018/12/24 19:25,134,145,8.209
2018/12/24 19:25,2018/12/24 19:30,132,145,9.848
2018/12/24 19:30,2018/12/24 19:35,122,132,8.197
2018/12/24 19:35,2018/12/24 19:40,119,131,10.084
2018/12/24 19:40,2018/12/24 19:45,112,151,34.821
2018/12/24 19:45,2018/12/24 19:50,115,141,22.609
2018/12/24 19:50,2018/12/24 19:55,114,111,2.632
2018/12/24 19:55,2018/12/24 20:00,101,114,12.871
2018/12/24 20:00,2018/12/24 20:05,97,132,36.082
2018/12/24 20:05,2018/12/24 20:10,101,97,3.96
2018/12/24 20:10,2018/12/24 20:15,95,97,2.105
2018/12/24 20:15,2018/12/24 20:20,94,95,1.064
2018/12/24 20:20,2018/12/24 20:25,88,113,28.409
2018/12/24 20:25,2018/12/24 20:30,86,96,11.628
2018/12/24 20:30,2018/12/24 20:35,93,88,5.376
2018/12/24 20:35,2018/12/24 20:40,88,86,2.273
2018/12/24 20:40,2018/12/24 20:45,92,92,0
2018/12/24 20:45,2018/12/24 20:50,87,87,0
2018/12/24 20:50,2018/12/24 20:55,83,113,36.145
2018/12/24 20:55,2018/12/24 21:00,80,93,16.25
2018/12/24 21:00,2018/12/24 21:05,85,82,3.529
2018/12/24 21:05,2018/12/24 21:10,77,85,10.39
2018/12/24 21:10,2018/12/24 21:15,78,82,5.128
2018/12/24 21:15,2018/12/24 21:20,78,85,8.974
2018/12/24 21:20,2018/12/24 21:25,77,84,9.091
2018/12/24 21:25,2018/12/24 21:30,78,83,6.41
2018/12/24 21:30,2018/12/24 21:35,70,77,10
2018/12/24 21:35,2018/12/24 21:40,75,77,2.667
2018/12/24 21:40,2018/12/24 21:45,65,75,15.385
2018/12/24 21:45,2018/12/24 21:50,66,76,15.152
2018/12/24 21:50,2018/12/24 21:55,61,77,26.23
2018/12/24 21:55,2018/12/24 22:00,63,70,11.111
2018/12/24 22:00,2018/12/24 22:05,60,65,8.333
2018/12/24 22:05,2018/12/24 22:10,54,59,9.259
2018/12/24 22:10,2018/12/24 22:15,54,63,16.667
2018/12/24 22:15,2018/12/24 22:20,51,59,15.686
2018/12/24 22:20,2018/12/24 22:25,54,54,0
2018/12/24 22:25,2018/12/24 22:30,55,53,3.636
2018/12/24 22:30,2018/12/24 22:35,49,50,2.041
2018/12/24 22:35,2018/12/24 22:40,49,76,55.102
2018/12/24 22:40,2018/12/24 22:45,47,48,2.128
2018/12/24 22:45,2018/12/24 22:50,43,61,41.86
2018/12/24 22:50,2018/12/24 22:55,43,49,13.953
2018/12/24 22:55,2018/12/24 23:00,44,42,4.545
2018/12/24 23:00,2018/12/24 23:05,37,43,16.216
2018/12/24 23:05,2018/12/24 23:10,39,48,23.077
2018/12/24 23:10,2018/12/24 23:15,37,46,24.324
2018/12/24 23:15,2018/12/24 23:20,37,43,16.216
2018/12/24 23:20,2018/12/24 23:25,39,42,7.692
2018/12/24 23:25,2018/12/24 23:30,36,39,8.333
2018/12/24 23:30,2018/12/24 23:35,38,38,0
2018/12/24 23:35,2018/12/24 23:40,37,38,2.703
2018/12/24 23:40,2018/12/24 23:45,32,37,15.625
2018/12/24 23:45,2018/12/24 23:50,32,35,9.375
2018/12/24 23:50,2018/12/24 23:55,33,37,12.121
2018/12/23 0:00,2018/12/23 0:05,33,37,12.121
2018/12/23 0:05,2018/12/23 0:10,28,40,42.857
2018/12/23 0:10,2018/12/23 0:15,49,27,44.898
2018/12/23 0:15,2018/12/23 0:20,34,48,41.176
2018/12/23 0:20,2018/12/23 0:25,38,34,10.526
2018/12/23 0:25,2018/12/23 0:30,32,30,6.25
2018/12/23 0:30,2018/12/23 0:35,34,37,8.824
2018/12/23 0:35,2018/12/23 0:40,29,33,13.793
2018/12/23 0:40,2018/12/23 0:45,30,34,13.333
2018/12/23 0:45,2018/12/23 0:50,31,45,45.161
2018/12/23 0:50,2018/12/23 0:55,22,34,54.545
2018/12/23 0:55,2018/12/23 1:00,21,33,57.143
2018/12/23 1:00,2018/12/23 1:05,22,28,27.273
2018/12/23 1:05,2018/12/23 1:10,29,34,17.241
2018/12/23 1:10,2018/12/23 1:15,21,21,0
2018/12/23 1:15,2018/12/23 1:20,30,22,26.667
2018/12/23 1:20,2018/12/23 1:25,21,48,128.571
2018/12/23 1:25,2018/12/23 1:30,17,30,76.471
2018/12/23 1:30,2018/12/23 1:35,26,33,26.923
2018/12/23 1:35,2018/12/23 1:40,21,21,0
2018/12/23 1:40,2018/12/23 1:45,23,21,8.696
2018/12/23 1:45,2018/12/23 1:50,23,22,4.348
2018/12/23 1:50,2018/12/23 1:55,19,17,10.526
2018/12/23 1:55,2018/12/23 2:00,28,21,25
2018/12/23 2:00,2018/12/23 2:05,26,18,30.769
2018/12/23 2:05,2018/12/23 2:10,24,25,4.167
2018/12/23 2:10,2018/12/23 2:15,13,26,100
2018/12/23 2:15,2018/12/23 2:20,27,24,11.111
2018/12/23 2:20,2018/12/23 2:25,25,26,4
2018/12/23 2:25,2018/12/23 2:30,19,24,26.316
2018/12/23 2:30,2018/12/23 2:35,20,27,35
2018/12/23 2:35,2018/12/23 2:40,24,25,4.167
2018/12/23 2:40,2018/12/23 2:45,23,24,4.348
2018/12/23 2:45,2018/12/23 2:50,17,24,41.176
2018/12/23 2:50,2018/12/23 2:55,23,19,17.391
2018/12/23 2:55,2018/12/23 3:00,23,22,4.348
2018/12/23 3:00,2018/12/23 3:05,26,17,34.615
2018/12/23 3:05,2018/12/23 3:10,27,18,33.333
2018/12/23 3:10,2018/12/23 3:15,26,27,3.846
2018/12/23 3:15,2018/12/23 3:20,23,22,4.348
2018/12/23 3:20,2018/12/23 3:25,20,18,10
2018/12/23 3:25,2018/12/23 3:30,16,23,43.75
2018/12/23 3:30,2018/12/23 3:35,32,20,37.5
2018/12/23 3:35,2018/12/23 3:40,14,23,64.286
2018/12/23 3:40,2018/12/23 3:45,31,20,35.484
2018/12/23 3:45,2018/12/23 3:50,21,25,19.048
2018/12/23 3:50,2018/12/23 3:55,21,20,4.762
2018/12/23 3:55,2018/12/23 4:00,26,31,19.231
2018/12/23 4:00,2018/12/23 4:05,30,26,13.333
2018/12/23 4:05,2018/12/23 4:10,24,20,16.667
2018/12/23 4:10,2018/12/23 4:15,27,24,11.111
2018/12/23 4:15,2018/12/23 4:20,30,25,16.667
2018/12/23 4:20,2018/12/23 4:25,27,16,40.741
2018/12/23 4:25,2018/12/23 4:30,34,25,26.471
2018/12/23 4:30,2018/12/23 4:35,34,27,20.588
2018/12/23 4:35,2018/12/23 4:40,24,27,12.5
2018/12/23 4:40,2018/12/23 4:45,34,23,32.353
2018/12/23 4:45,2018/12/23 4:50,47,27,42.553
2018/12/23 4:50,2018/12/23 4:55,33,33,0
2018/12/23 4:55,2018/12/23 5:00,25,46,84
2018/12/23 5:00,2018/12/23 5:05,20,33,65
2018/12/23 5:05,2018/12/23 5:10,38,20,47.368
2018/12/23 5:10,2018/12/23 5:15,34,37,8.824
2018/12/23 5:15,2018/12/23 5:20,37,33,10.811
2018/12/23 5:20,2018/12/23 5:25,44,37,15.909
2018/12/23 5:25,2018/12/23 5:30,27,37,37.037
2018/12/23 5:30,2018/12/23 5:35,41,46,12.195
2018/12/23 5:35,2018/12/23 5:40,49,37,24.49
2018/12/23 5:40,2018/12/23 5:45,47,38,19.149
2018/12/23 5:45,2018/12/23 5:50,49,41,16.327
2018/12/23 5:50,2018/12/23 5:55,36,46,27.778
2018/12/23 5:55,2018/12/23 6:00,43,44,2.326
2018/12/23 6:00,2018/12/23 6:05,53,48,9.434
2018/12/23 6:05,2018/12/23 6:10,50,46,8
2018/12/23 6:10,2018/12/23 6:15,53,25,52.83
2018/12/23 6:15,2018/12/23 6:20,43,47,9.302
2018/12/23 6:20,2018/12/23 6:25,46,43,6.522
2018/12/23 6:25,2018/12/23 6:30,41,46,12.195
2018/12/23 6:30,2018/12/23 6:35,53,42,20.755
2018/12/23 6:35,2018/12/23 6:40,57,52,8.772
2018/12/23 6:40,2018/12/23 6:45,61,43,29.508
2018/12/23 6:45,2018/12/23 6:50,70,43,38.571
2018/12/23 6:50,2018/12/23 6:55,71,69,2.817
2018/12/23 6:55,2018/12/23 7:00,62,43,30.645
2018/12/23 7:00,2018/12/23 7:05,69,41,40.58
2018/12/23 7:05,2018/12/23 7:10,74,69,6.757
2018/12/23 7:10,2018/12/23 7:15,78,73,6.41
2018/12/23 7:15,2018/12/23 7:20,81,78,3.704
2018/12/23 7:20,2018/12/23 7:25,97,68,29.897
2018/12/23 7:25,2018/12/23 7:30,100,41,59
2018/12/23 7:30,2018/12/23 7:35,95,80,15.789
2018/12/23 7:35,2018/12/23 7:40,115,95,17.391
2018/12/23 7:40,2018/12/23 7:45,106,99,6.604
2018/12/23 7:45,2018/12/23 7:50,111,105,5.405
2018/12/23 7:50,2018/12/23 7:55,122,114,6.557
2018/12/23 7:55,2018/12/23 8:00,147,114,22.449
2018/12/23 8:00,2018/12/23 8:05,125,77,38.4
2018/12/23 8:05,2018/12/23 8:10,115,114,0.87
2018/12/23 8:10,2018/12/23 8:15,124,115,7.258
2018/12/23 8:15,2018/12/23 8:20,133,105,21.053
2018/12/23 8:20,2018/12/23 8:25,128,115,10.156
2018/12/23 8:25,2018/12/23 8:30,145,146,0.69
2018/12/23 8:30,2018/12/23 8:35,181,144,20.442
2018/12/23 8:35,2018/12/23 8:40,142,145,2.113
2018/12/23 8:40,2018/12/23 8:45,166,141,15.06
2018/12/23 8:45,2018/12/23 8:50,135,145,7.407
2018/12/23 8:50,2018/12/23 8:55,155,141,9.032
2018/12/23 8:55,2018/12/23 9:00,149,105,29.53
2018/12/23 9:00,2018/12/23 9:05,154,148,3.896
2018/12/23 9:05,2018/12/23 9:10,156,148,5.128
2018/12/23 9:10,2018/12/23 9:15,149,96,35.57
2018/12/23 9:15,2018/12/23 9:20,152,181,19.079
2018/12/23 9:20,2018/12/23 9:25,166,149,10.241
2018/12/23 9:25,2018/12/23 9:30,176,149,15.341
2018/12/23 9:30,2018/12/23 9:35,153,156,1.961
2018/12/23 9:35,2018/12/23 9:40,171,153,10.526
2018/12/23 9:40,2018/12/23 9:45,164,125,23.78
2018/12/23 9:45,2018/12/23 9:50,161,142,11.801
2018/12/23 9:50,2018/12/23 9:55,146,161,10.274
2018/12/23 9:55,2018/12/23 10:00,173,152,12.139
2018/12/23 10:00,2018/12/23 10:05,149,152,2.013
2018/12/23 10:05,2018/12/23 10:10,181,171,5.525
2018/12/23 10:10,2018/12/23 10:15,173,172,0.578
2018/12/23 10:15,2018/12/23 10:20,135,172,27.407
2018/12/23 10:20,2018/12/23 10:25,163,149,8.589
2018/12/23 10:25,2018/12/23 10:30,173,135,21.965
2018/12/23 10:30,2018/12/23 10:35,176,180,2.273
2018/12/23 10:35,2018/12/23 10:40,159,162,1.887
2018/12/23 10:40,2018/12/23 10:45,177,159,10.169
2018/12/23 10:45,2018/12/23 10:50,159,176,10.692
2018/12/23 10:50,2018/12/23 10:55,174,172,1.149
2018/12/23 10:55,2018/12/23 11:00,177,176,0.565
2018/12/23 11:00,2018/12/23 11:05,160,158,1.25
2018/12/23 11:05,2018/12/23 11:10,176,173,1.705
2018/12/23 11:10,2018/12/23 11:15,173,158,8.671
2018/12/23 11:15,2018/12/23 11:20,185,172,7.027
2018/12/23 11:20,2018/12/23 11:25,166,176,6.024
2018/12/23 11:25,2018/12/23 11:30,149,165,10.738
2018/12/23 11:30,2018/12/23 11:35,144,166,15.278
2018/12/23 11:35,2018/12/23 11:40,177,176,0.565
2018/12/23 11:40,2018/12/23 11:45,178,166,6.742
2018/12/23 11:45,2018/12/23 11:50,146,144,1.37
2018/12/23 11:50,2018/12/23 11:55,185,143,22.703
2018/12/23 11:55,2018/12/23 12:00,176,185,5.114
2018/12/23 12:00,2018/12/23 12:05,184,184,0
2018/12/23 12:05,2018/12/23 12:10,150,183,22
2018/12/23 12:10,2018/12/23 12:15,145,149,2.759
2018/12/23 12:15,2018/12/23 12:20,157,184,17.197
2018/12/23 12:20,2018/12/23 12:25,150,149,0.667
2018/12/23 12:25,2018/12/23 12:30,156,150,3.846
2018/12/23 12:30,2018/12/23 12:35,158,149,5.696
2018/12/23 12:35,2018/12/23 12:40,153,149,2.614
2018/12/23 12:40,2018/12/23 12:45,168,153,8.929
2018/12/23 12:45,2018/12/23 12:50,169,152,10.059
2018/12/23 12:50,2018/12/23 12:55,190,168,11.579
2018/12/23 12:55,2018/12/23 13:00,165,189,14.545
2018/12/23 13:00,2018/12/23 13:05,180,165,8.333
2018/12/23 13:05,2018/12/23 13:10,163,179,9.816
2018/12/23 13:10,2018/12/23 13:15,164,163,0.61
2018/12/23 13:15,2018/12/23 13:20,159,164,3.145
2018/12/23 13:20,2018/12/23 13:25,158,159,0.633
2018/12/23 13:25,2018/12/23 13:30,186,158,15.054
2018/12/23 13:30,2018/12/23 13:35,174,185,6.322
2018/12/23 13:35,2018/12/23 13:40,181,185,2.21
2018/12/23 13:40,2018/12/23 13:45,195,180,7.692
2018/12/23 13:45,2018/12/23 13:50,162,181,11.728
2018/12/23 13:50,2018/12/23 13:55,216,162,25
2018/12/23 13:55,2018/12/23 14:00,205,215,4.878
2018/12/23 14:00,2018/12/23 14:05,205,159,22.439
2018/12/23 14:05,2018/12/23 14:10,179,162,9.497
2018/12/23 14:10,2018/12/23 14:15,177,179,1.13
2018/12/23 14:15,2018/12/23 14:20,194,204,5.155
2018/12/23 14:20,2018/12/23 14:25,188,180,4.255
2018/12/23 14:25,2018/12/23 14:30,183,188,2.732
2018/12/23 14:30,2018/12/23 14:35,185,182,1.622
2018/12/23 14:35,2018/12/23 14:40,212,194,8.491
2018/12/23 14:40,2018/12/23 14:45,229,185,19.214
2018/12/23 14:45,2018/12/23 14:50,208,185,11.058
2018/12/23 14:50,2018/12/23 14:55,204,207,1.471
2018/12/23 14:55,2018/12/23 15:00,181,203,12.155
2018/12/23 15:00,2018/12/23 15:05,197,181,8.122
